Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,CoGS
CA-2019-159534,2018-07-18,2018-07-23,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.847999999999999,3,0.20000000000000001,16.823699999999999,33.024299999999997
CA-2019-159534,2018-07-18,2018-07-23,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-EN-10004386,Office Supplies,Envelopes,Recycled Interoffice Envelopes with String and Button Closure, 10 x 13,23.989999999999998,1,0,11.994999999999999,11.994999999999999
CA-2019-159534,2016-12-01,2016-12-07,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1087.9359999999999,8,0.20000000000000001,353.57920000000001,734.35679999999991
CA-2019-159534,2016-12-01,2016-12-07,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,199.97999999999999,2,0,53.994599999999998,145.9854
CA-2019-159534,2017-06-28,2017-07-02,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001172,Office Supplies,Storage,Tennsco Lockers, Sand,83.920000000000002,4,0,20.140799999999999,63.779200000000003
CA-2020-129630,2018-08-28,2018-09-01,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000260,Furniture,Furnishings,6" Cubicle Wall Clock, Black,24.27,3,0,8.7371999999999996,15.5328
CA-2020-129630,2018-08-28,2018-09-01,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.20000000000000001,944.98649999999998,1854.9735000000001
CA-2019-104948,2015-09-17,2015-09-21,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10001267,Office Supplies,Binders,Universal Recycled Hanging Pressboard Report Binders, Letter Size,9.8719999999999999,2,0.20000000000000001,3.4552,6.4168000000000003
CA-2019-104948,2015-09-17,2015-09-21,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.33199999999999,4,0.14999999999999999,-40.196000000000097,723.52800000000013
CA-2019-104948,2015-09-17,2015-09-21,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,29.960000000000001,7,0,13.481999999999999,16.478000000000002
CA-2018-166555,2015-09-17,2015-09-21,First Class,JK-15205,Jamie Kunitz,Consumer,United States,Niagara Falls,New York,14304,East,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,164.84999999999999,3,0,47.8065,117.04349999999999
CA-2020-114405,2017-03-14,2017-03-17,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,33.527999999999999,3,0.20000000000000001,2.5146000000000002,31.013399999999997
CA-2020-114405,2017-03-14,2017-03-17,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3,0.20000000000000001,3.6743999999999999,33.069600000000001
CA-2021-132955,2017-03-14,2017-03-17,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93000000000001,3,0,48.377099999999999,54.552900000000008
CA-2020-164889,2017-08-26,2017-09-02,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.087999999999994,2,0.20000000000000001,-1.7771999999999999,72.865199999999987
CA-2020-169824,2017-08-26,2017-09-02,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.350000000000001,5,0,19.915500000000002,40.4345
CA-2020-169824,2018-09-02,2018-09-08,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.520000000000003,4,0,9.9456000000000007,25.574400000000004
CA-2020-169824,2018-09-02,2018-09-08,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,11.199999999999999,7,0,4.8159999999999998,6.3839999999999995
CA-2021-164028,2018-09-02,2018-09-08,Standard Class,JL-15835,John Lee,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,223.58000000000001,14,0,87.196200000000005,136.38380000000001
CA-2018-143371,2016-06-16,2016-06-20,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10001128,Office Supplies,Storage,Carina Mini System Audio Rack, Model AR050B,998.82000000000005,9,0,29.9646000000001,968.85539999999992
CA-2018-143371,2016-06-16,2016-06-20,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Anaheim,California,92804,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,51.149999999999999,5,0,13.298999999999999,37.850999999999999
CA-2019-145415,2016-06-16,2016-06-20,Second Class,RD-19660,Robert Dilbeck,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000419,Office Supplies,Storage,Rogers Jumbo File, Granite,40.740000000000002,3,0,0.40739999999999899,40.332600000000006
CA-2018-111157,2017-12-10,2017-12-10,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3.4239999999999999,1,0.20000000000000001,1.0700000000000001,2.3540000000000001
CA-2018-111157,2018-05-18,2018-05-23,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.19999999999999,3,0.20000000000000001,32.130000000000003,119.06999999999999
CA-2021-121559,2018-05-18,2018-05-23,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.8800000000001,6,0,539.24639999999999,1386.6336000000001
CA-2021-121559,2018-05-27,2018-05-29,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.1999999999998,8,0,793.71600000000001,1611.4839999999999
CA-2021-121559,2017-06-23,2017-06-30,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,83.969999999999999,3,0,15.9543,68.015699999999995
CA-2021-121559,2017-05-16,2017-05-21,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,39.890000000000001,1,0,14.7593,25.130700000000001
CA-2021-121559,2018-11-18,2018-11-23,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.379999999999999,2,0,8.6899999999999995,8.6899999999999995
CA-2019-141593,2018-11-18,2018-11-23,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,55.264000000000003,2,0.20000000000000001,20.724,34.540000000000006
CA-2019-141593,2017-11-18,2017-11-22,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,6.4800000000000004,1,0,3.1103999999999998,3.3696000000000006
CA-2019-141593,2017-11-18,2017-11-22,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000948,Office Supplies,Binders,GBC Laser Imprintable Binding System Covers, Desert Sand,34.247999999999998,3,0.20000000000000001,11.5587,22.689299999999996
CA-2019-141593,2017-11-18,2017-11-22,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10002622,Furniture,Tables,Bush Andora Conference Table, Maple/Graphite Gray Finish,273.56799999999998,2,0.20000000000000001,10.258800000000001,263.30919999999998
US-2018-143287,2017-11-18,2017-11-22,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East,OFF-PA-10001776,Office Supplies,Paper,Wirebound Message Books, Four 2 3/4" x 5" Forms per Page, 600 Sets per Book,46.350000000000001,5,0,21.784500000000001,24.5655
US-2018-143287,2015-11-28,2015-11-30,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,223.91999999999999,4,0,109.7208,114.19919999999999
US-2018-143287,2017-03-01,2017-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New Rochelle,New York,10801,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.2999999999999998,2,0,2.1899999999999999,5.1099999999999994
CA-2021-137421,2018-01-15,2018-01-19,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,85224,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,9.3439999999999994,2,0.20000000000000001,1.8688,7.4751999999999992
CA-2021-141446,2015-04-04,2015-04-09,Second Class,CL-12700,Craig Leslie,Home Office,United States,Florence,Kentucky,41042,South,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18,1,0,3.2400000000000002,14.76
CA-2019-168088,2015-04-04,2015-04-09,First Class,CM-12655,Corinna Mitchell,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,65.584000000000003,2,0.20000000000000001,23.7742,41.809800000000003
CA-2019-168088,2017-06-26,2017-07-03,First Class,CM-12655,Corinna Mitchell,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10004218,Furniture,Bookcases,Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order,383.46559999999999,4,0.32000000000000001,-67.670400000000001,451.13599999999997
CA-2019-143700,2017-05-29,2017-06-02,Same Day,AS-10240,Alan Shonely,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003072,Office Supplies,Paper,Eureka Recycled Copy Paper 8 1/2" x 11", Ream,10.368,2,0.20000000000000001,3.6288,6.7392000000000003
CA-2020-146374,2017-05-29,2017-06-02,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,1,0,6.4320000000000004,6.968
CA-2020-146374,2017-05-29,2017-06-02,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,4.9800000000000004,1,0,2.3405999999999998,2.6394000000000006
CA-2020-146374,2016-10-19,2016-10-24,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-EN-10004483,Office Supplies,Envelopes,#10 White Business Envelopes,4 1/8 x 9 1/2,109.69,7,0,51.554299999999998,58.1357
CA-2021-153871,2016-10-19,2016-10-24,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-BI-10004209,Office Supplies,Binders,Fellowes Twister Kit, Gray/Clear, 3/pkg,40.200000000000003,5,0,18.09,22.110000000000003
CA-2021-153871,2018-02-19,2018-02-20,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98000000000002,2,0,331.19099999999997,404.78900000000004
CA-2021-153871,2018-02-19,2018-02-20,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AP-10003622,Office Supplies,Appliances,Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack,22.75,7,0,6.5975000000000001,16.1525
CA-2019-103772,2017-09-22,2017-09-28,Standard Class,MP-17470,Mark Packer,Home Office,United States,Smyrna,Georgia,30080,South,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,119.56,2,0,54.997599999999998,64.562399999999997
CA-2019-103772,2015-11-12,2015-11-17,Standard Class,MP-17470,Mark Packer,Home Office,United States,Smyrna,Georgia,30080,South,OFF-AR-10000538,Office Supplies,Art,Boston Model 1800 Electric Pencil Sharpener, Gray,140.75,5,0,42.225000000000001,98.525000000000006
CA-2020-130225,2017-04-01,2017-04-06,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Houston,Texas,77041,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,99.567999999999998,2,0.20000000000000001,33.604199999999999,65.963799999999992
US-2020-103674,2017-05-20,2017-05-23,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,271.95999999999998,5,0.20000000000000001,27.196000000000002,244.76399999999998
US-2020-103674,2016-06-01,2016-06-05,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.690000000000001,7,0,5.2332000000000001,13.456800000000001
US-2020-103674,2016-06-01,2016-06-05,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.359999999999999,2,0,6.4127999999999998,6.9471999999999996
US-2020-103674,2015-11-22,2015-11-26,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.20000000000000001,31.198,218.386
US-2020-103674,2016-02-22,2016-02-24,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-FA-10003467,Office Supplies,Fasteners,Alliance Big Bands Rubber Bands, 12/Pack,13.859999999999999,7,0,0,13.859999999999999
US-2020-103674,2017-03-29,2017-04-02,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,13.375999999999999,4,0.20000000000000001,4.6816000000000004,8.6943999999999981
US-2020-103674,2017-03-29,2017-04-02,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.47199999999998,14,0.20000000000000001,153.11519999999999,284.35680000000002
US-2019-151435,2017-03-29,2017-04-02,Second Class,SW-20455,Shaun Weien,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.980000000000004,1,0,22.354800000000001,63.625200000000007
CA-2021-163566,2017-03-29,2017-04-02,First Class,TB-21055,Ted Butterfield,Consumer,United States,Fairfield,Ohio,45014,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.20000000000000001,5.3689999999999998,11.151
US-2020-157728,2017-10-22,2017-10-24,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFF-PA-10002195,Office Supplies,Paper,RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set,35.560000000000002,7,0,16.713200000000001,18.846800000000002
US-2020-157728,2018-10-02,2018-10-07,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,49505,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.980000000000004,2,0,27.4344,70.545600000000007
CA-2019-100251,2018-10-02,2018-10-07,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Long Beach,New York,11561,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,31.5,10,0,15.119999999999999,16.380000000000003
CA-2019-100251,2015-12-23,2015-12-27,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Long Beach,New York,11561,East,OFF-SU-10000898,Office Supplies,Supplies,Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L,55.600000000000001,4,0,16.123999999999999,39.475999999999999
CA-2020-125794,2015-12-23,2015-12-27,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.240000000000002,1,0,15.220800000000001,21.019200000000001
CA-2021-163629,2018-12-15,2018-12-20,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,79.989999999999995,1,0,28.796399999999998,51.193599999999996
CA-2021-163629,2017-07-07,2017-07-09,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.09999999999999,5,0,55.646999999999998,150.453
CA-2018-110422,2017-07-07,2017-07-09,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Miami,Florida,33180,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,25.248000000000001,3,0.20000000000000001,4.1028000000000002,21.145200000000003
CA-2021-121258,2017-07-07,2017-07-09,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.959999999999994,2,0,15.6332,76.326799999999992
CA-2021-121258,2017-04-17,2017-04-21,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.57600000000002,2,0.20000000000000001,19.3932,239.18280000000001
CA-2021-121258,2018-04-08,2018-04-14,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,OFF-PA-10004041,Office Supplies,Paper,It's Hot Message Books with Stickers, 2 3/4" x 5",29.600000000000001,4,0,13.32,16.280000000000001
CA-2021-119914,2018-04-08,2018-04-14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002684,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection,243.16,2,0,72.947999999999993,170.21199999999999
CA-2021-128370,2017-04-17,2017-04-22,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.1840000000000002,2,0.20000000000000001,2.2450000000000001,4.9390000000000001
CA-2019-160472,2015-11-25,2015-11-27,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,Multi-Use Personal File Cart and Caster Set, Three Stacking Bins,34.759999999999998,1,0,9.7327999999999992,25.027200000000001
CA-2019-160472,2015-11-03,2015-11-08,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.20000000000005,5,0,124.68000000000001,706.51999999999998
CA-2019-160472,2016-05-01,2016-05-05,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.399999999999999,5,0,11.880000000000001,14.519999999999998
CA-2019-160472,2016-05-01,2016-05-05,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-EN-10000483,Office Supplies,Envelopes,White Envelopes, White Envelopes with Clear Poly Window,106.75,7,0,49.104999999999997,57.645000000000003
CA-2019-160472,2016-05-01,2016-05-05,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.819999999999993,2,0,45.9754,51.844599999999993
CA-2019-160472,2016-03-08,2016-03-12,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.40000000000001,5,0,38.177999999999997,103.22200000000001
CA-2018-114643,2016-03-08,2016-03-12,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.52,3,0,4.7915999999999999,9.7284000000000006
US-2021-158218,2016-03-08,2016-03-12,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.20000000000000001,-15.99,143.91
US-2021-158218,2016-03-08,2016-03-12,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets,34.240000000000002,4,0.80000000000000004,-53.072000000000003,87.312000000000012
CA-2019-121608,2016-03-08,2016-03-12,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter,137.62,2,0,60.552799999999998,77.067200000000014
CA-2019-121608,2016-07-17,2016-07-20,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.48999999999999,1,0,25.122499999999999,75.367499999999993
US-2021-121251,2015-10-11,2015-10-16,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,Sauder Forest Hills Library with Doors, Woodland Oak Finish,257.56799999999998,2,0.20000000000000001,-28.976400000000002,286.5444
US-2021-121251,2015-10-11,2015-10-16,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.95999999999999,4,0,33.588799999999999,86.371199999999988
CA-2018-151078,2017-03-03,2017-03-08,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid, Black/Gray,49.631999999999998,4,0.20000000000000001,4.9631999999999996,44.668799999999997
US-2020-100839,2017-03-03,2017-03-08,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45000000000005,5,0.5,-465.56799999999998,1193.018
US-2020-100839,2017-03-03,2017-03-08,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,Executive Impressions 8-1/2" Career Panel/Partition Cubicle Clock,24.960000000000001,3,0.20000000000000001,4.3680000000000003,20.591999999999999
US-2021-116659,2016-12-10,2016-12-16,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,43055,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.78199999999998,3,0.40000000000000002,-92.695499999999996,463.47749999999996
CA-2021-118857,2016-12-10,2016-12-16,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,Howard Miller 12" Round Wall Clock,196.44999999999999,5,0,70.721999999999994,125.72799999999999
CA-2019-127110,2016-12-10,2016-12-16,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,31.103999999999999,6,0.20000000000000001,10.8864,20.217599999999997
CA-2019-127110,2016-12-18,2016-12-22,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.20000000000000001,-17.607600000000001,95.863600000000005
CA-2020-148201,2018-01-01,2018-01-05,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.4800000000000004,1,0,3.1103999999999998,3.3696000000000006
CA-2018-116932,2018-11-21,2018-11-24,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.200000000000003,5,0,25.792000000000002,73.408000000000001
CA-2018-116932,2018-11-21,2018-11-24,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.56799999999998,2,0.20000000000000001,50.097999999999999,751.47000000000003
CA-2018-116932,2016-12-22,2016-12-27,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004175,Furniture,Tables,Hon 30" x 60" Table with Locking Drawer,272.84800000000001,1,0.20000000000000001,27.284800000000001,245.56320000000002
CA-2021-142888,2016-08-23,2016-08-28,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.980000000000004,1,0,20.584199999999999,50.395800000000008
CA-2018-147914,2016-08-23,2016-08-28,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,16.224,2,0.20000000000000001,5.8811999999999998,10.3428
US-2020-112977,2016-08-23,2016-08-28,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.78399999999999,1,0.20000000000000001,-22.097999999999999,198.88200000000001
CA-2021-112039,2016-08-23,2016-08-28,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.37599999999998,3,0.20000000000000001,47.037599999999998,423.33839999999998
CA-2021-118885,2016-08-23,2016-08-28,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002880,Furniture,Chairs,Global High-Back Leather Tilter, Burgundy,393.56799999999998,4,0.20000000000000001,-44.276400000000002,437.84440000000001
